Year,j_new_construction,j_renovation,j_occupancy,ownerType,j_zip,valuation,Number_ParID,j_parcel_id,Long,Lat
2014,FALSE,FALSE,1-3FAM,*,2124,3000,1601453000,1601453000,-71.06736681,42.29026508
2015,FALSE,TRUE,1-2FAM,*,2126,2500,1803261000,1803261000,-71.09738842,42.28022912
2019,FALSE,FALSE,1-2FAM,*,2125,400,1301034000,1301034000,-71.07240517,42.31609137
2016,FALSE,TRUE,1-2FAM,t,2125,8500,1301031010,1301031010,-71.07195715,42.31594069
2015,FALSE,TRUE,1-2FAM,*,2136,13000,1810772004,1810772004,-71.11187751,42.24749246
2018,FALSE,TRUE,1-2FAM,*,2136,4000,1810772003,1810772003,-71.11206484,42.24738471
2010,FALSE,FALSE,1Unit,*,2136,750,1810773006,1810773006,-71.11114858,42.24778553
2018,FALSE,FALSE,1-2FAM,*,2136,6300,1810775005,1810775005,-71.10983859,42.24792499
2018,FALSE,FALSE,1-3FAM,c,2119,4000,1100255000,1100255000,-71.09107185,42.32306794
2016,FALSE,FALSE,Comm,t,2130,3500,1102702004,1102702004,-71.1085178,42.30209114
2020,FALSE,TRUE,1-2FAM,*,2122,1229,1600205000,1600205000,-71.05048763,42.3001492
2019,FALSE,TRUE,1-2FAM,t,2122,6100,1600212000,1600212000,-71.05025741,42.30071657
2022,TRUE,FALSE,1-2FAM,t,2131,5000,1904238010,1904238010,-71.11764643,42.28765597
2022,FALSE,FALSE,1-2FAM,*,2132,1500,2003402000,2003402000,-71.15689396,42.26302812
2014,FALSE,FALSE,1-2FAM,*,2135,2000,2205623000,2205623000,-71.16601054,42.34259784
2013,FALSE,FALSE,1-2FAM,*,2135,1800,2205605000,2205605000,-71.16666289,42.34221352
2018,FALSE,TRUE,1-2FAM,t,2135,3200,2205617000,2205617000,-71.16728356,42.34257098
2015,FALSE,TRUE,1-2FAM,*,2119,2688,1200461000,1200461000,-71.07891249,42.32009298
2013,FALSE,TRUE,1-3FAM,*,2119,400,1200473001,1200473001,-71.07830117,42.31949994
2022,FALSE,TRUE,1-3FAM,*,2130,1400,1904944000,1904944000,-71.11713568,42.29195069
2021,FALSE,TRUE,Multi,c,2130,3000,1904938000,1904938000,-71.11750367,42.29198039
2020,FALSE,TRUE,Multi,c,2119,650,1200633000,1200633000,-71.08505157,42.32348983
2013,FALSE,TRUE,1-2FAM,t,2124,100000,1700742000,1700742000,-71.06803871,42.29180752
2022,FALSE,FALSE,1-4FAM,*,2124,15100,1700741000,1700741000,-71.06820841,42.2917541
2016,FALSE,TRUE,1-3FAM,*,2125,15000,1302945000,1302945000,-71.05529441,42.31626744
2011,FALSE,TRUE,1-3FAM,t,2125,5800,1301935000,1301935000,-71.05835335,42.31903884
2019,FALSE,FALSE,1-4FAM,o,2125,11300,1301927000,1301927000,-71.05841515,42.31883137
2020,FALSE,FALSE,1-2FAM,t,2122,4500,1602781000,1602781000,-71.04043208,42.28590095
2011,FALSE,FALSE,,*,2130,276000,1902385001,1902385001,-71.1268646,42.31048287
2021,TRUE,TRUE,1-2FAM,*,2130,5000,1900995000,1900995000,-71.10901641,42.31556932
2018,FALSE,TRUE,1-2FAM,t,2131,72500,1903577000,1903577000,-71.12462259,42.28449865
2017,FALSE,TRUE,1-3FAM,*,2131,115000,1903582000,1903582000,-71.1243154,42.28487178
2022,FALSE,TRUE,1-2FAM,*,2125,3500,1301452000,1301452000,-71.06164377,42.31451111
2017,FALSE,TRUE,1-3FAM,*,2122,225000,1603624000,1603624000,-71.05427286,42.28399473
2012,FALSE,FALSE,1-2FAM,*,2121,23000,1502225000,1502225000,-71.07089726,42.30515182
2022,FALSE,FALSE,1-2FAM,*,2131,8000,1805001000,1805001000,-71.1298038,42.2810814
2019,FALSE,FALSE,1-2FAM,*,2132,500,2012040000,2012040000,-71.15085205,42.2616068
2020,FALSE,TRUE,1-2FAM,c,2132,10000,2006408000,2006408000,-71.15742491,42.28911904
2016,FALSE,FALSE,Comm,*,2135,72500,2204956000,2204956000,-71.15672344,42.34529615
2019,FALSE,FALSE,Comm,c,2134,100000,2100706001,2100706001,-71.13448658,42.35429132
2017,FALSE,TRUE,Comm,t,2130,7000,1002148000,1002148000,-71.1154324,42.32161962
2014,FALSE,FALSE,1-2FAM,*,2122,650,1500384000,1500384000,-71.06158424,42.30662392
2021,FALSE,FALSE,1-3FAM,*,2124,4000,1603150000,1603150000,-71.05873295,42.28771263
2017,FALSE,FALSE,1-3FAM,c,2124,2000,1603148000,1603148000,-71.05887627,42.28790471
2021,FALSE,TRUE,1-2FAM,*,2132,5000,2006452000,2006452000,-71.15682505,42.28986457
2016,FALSE,FALSE,1-2FAM,*,2125,10500,1300280000,1300280000,-71.07482366,42.31887617
2015,FALSE,TRUE,1-4FAM,t,2125,400000,1300279000,1300279000,-71.07496526,42.31896495
2012,FALSE,FALSE,1-2FAM,*,2130,300,1900066005,1900066005,-71.10457235,42.31890156
2019,FALSE,TRUE,Multi,*,2130,15000,1002574000,1002574000,-71.10302022,42.32148539
2020,FALSE,TRUE,Multi,t,2124,26620,1701164000,1701164000,-71.06906012,42.29644867
2013,FALSE,FALSE,1-3FAM,*,2124,500,1701160000,1701160000,-71.06814988,42.29673889
2022,FALSE,TRUE,1-2FAM,*,2135,1000,2205612000,2205612000,-71.16815328,42.34236637
2022,FALSE,TRUE,1-2FAM,*,2135,6500,2205620000,2205620000,-71.16667421,42.34249753
2012,FALSE,FALSE,1-2FAM,*,2132,400,2010080000,2010080000,-71.16578931,42.26544526
2015,TRUE,FALSE,1-2FAM,*,2132,1500,2010089000,2010089000,-71.16577269,42.26453823
2019,FALSE,TRUE,1-2FAM,t,2124,21800,1703613000,1703613000,-71.06156874,42.27509696
2016,FALSE,FALSE,1-3FAM,*,2131,7000,1904240000,1904240000,-71.11825708,42.28719466
2018,FALSE,TRUE,1-2FAM,t,2131,2500,2001088000,2001088000,-71.13787844,42.28136276
2013,FALSE,TRUE,1-3FAM,c,2122,1500,1600523000,1600523000,-71.05400788,42.29654219
2012,FALSE,TRUE,1-2FAM,*,2135,1200,2204530000,2204530000,-71.17274857,42.34926928
2014,FALSE,FALSE,1-2FAM,*,2136,1125,1806918000,1806918000,-71.11695786,42.2754082
2019,FALSE,FALSE,1-2FAM,*,2132,5000,2006590000,2006590000,-71.15992731,42.28578563
2019,FALSE,TRUE,1-2FAM,*,2132,750,2006606000,2006606000,-71.15929163,42.28600548
2017,FALSE,FALSE,Comm,*,2136,500,1809786000,1809786000,-71.12913192,42.23793628
2019,FALSE,FALSE,1Unit,*,2124,1500,1704079000,1704079000,-71.06817241,42.27616663
2019,FALSE,FALSE,1-2FAM,*,2132,3000,2008559000,2008559000,-71.16771077,42.28432567
2015,FALSE,FALSE,1-2FAM,*,2132,1800,2008599000,2008599000,-71.16789187,42.2839651
2020,FALSE,TRUE,1-2FAM,t,2124,5300,1703527000,1703527000,-71.06260629,42.27507716
2021,TRUE,FALSE,1-3FAM,*,2130,6500,1102475000,1102475000,-71.09960084,42.30999101
2018,FALSE,FALSE,Multi,*,2125,10650,1302988000,1302988000,-71.05341272,42.31593167
2019,FALSE,TRUE,1-3FAM,t,2122,274500,1501686000,1501686000,-71.06494331,42.30642122
2013,FALSE,FALSE,1-2FAM,*,2122,200,1501679000,1501679000,-71.06421573,42.30635562
2011,FALSE,TRUE,1-2FAM,*,2130,3400,1102464000,1102464000,-71.0999119,42.31034804
2019,FALSE,FALSE,1-2FAM,*,2125,8500,1302987000,1302987000,-71.0532746,42.31590861
2015,FALSE,TRUE,1-3FAM,*,2125,2000,1302981000,1302981000,-71.05306735,42.31612721
2020,FALSE,FALSE,2unit,*,2131,500,1903177000,1903177000,-71.12382382,42.28726179
2010,FALSE,FALSE,1-2FAM,*,2119,1000,1200414000,1200414000,-71.07818712,42.32107902
2022,FALSE,FALSE,1-2FAM,*,2124,4000,1702044000,1702044000,-71.07986009,42.28357027
2022,TRUE,FALSE,1-3FAM,t,2124,610000,1702035000,1702035000,-71.07900763,42.28310974
2020,FALSE,FALSE,1-2FAM,*,2124,1000,1702038000,1702038000,-71.07915497,42.28283678
2012,FALSE,FALSE,Comm,c,2130,245000,1103714000,1103714000,-71.11273382,42.3005074
2021,FALSE,FALSE,1-3FAM,*,2130,18500,1103704000,1103704000,-71.11256701,42.29982105
2017,FALSE,TRUE,1-2FAM,*,2124,10000,1704451000,1704451000,-71.06651137,42.28140145
2012,FALSE,FALSE,1-2FAM,*,2124,33750,1700277006,1700277006,-71.07456762,42.29643195
2021,FALSE,TRUE,Multi,*,2124,2000,1603334000,1603334000,-71.06030869,42.28612232
2021,FALSE,TRUE,1-2FAM,t,2121,120000,1203192000,1203192000,-71.08927294,42.31386751
2021,TRUE,TRUE,1-2FAM,*,2130,4000,1902352000,1902352000,-71.12871852,42.31048565
2012,FALSE,TRUE,1-2FAM,*,2125,500,1301030000,1301030000,-71.07169261,42.31587259
2017,FALSE,TRUE,1-3FAM,*,2130,250,1102411000,1102411000,-71.0988466,42.31123792
2013,FALSE,FALSE,1-2FAM,*,2119,1000,1200460000,1200460000,-71.07899056,42.32013321
2022,FALSE,TRUE,1-2FAM,*,2119,7200,1200463001,1200463001,-71.07846688,42.31991458
2013,FALSE,TRUE,1-3FAM,o,2130,135000,1904948000,1904948000,-71.11720207,42.29156315
2021,FALSE,TRUE,7More,*,2119,36300,1200575000,1200575000,-71.08463135,42.32336706
2013,FALSE,FALSE,1-2FAM,*,2131,4000,1903218000,1903218000,-71.12367335,42.28912701
2022,FALSE,FALSE,1-2FAM,*,2131,250,1903219000,1903219000,-71.1235307,42.28909996
2022,FALSE,TRUE,Multi,t,2131,8000,1904008001,1904008001,-71.12130932,42.27980999
2014,TRUE,FALSE,1-2FAM,t,2130,400,1900066004,1900066004,-71.10439008,42.31915176
2015,FALSE,FALSE,1-2FAM,*,2124,13000,1700277012,1700277012,-71.0746122,42.29620789
2016,FALSE,TRUE,1-2FAM,*,2124,10000,1603328000,1603328000,-71.06141377,42.28584661
2010,FALSE,FALSE,1-2FAM,*,2124,9000,1603331000,1603331000,-71.06144723,42.28633597
2014,FALSE,TRUE,1-2FAM,*,2136,4200,1811307000,1811307000,-71.12653091,42.26349807
2021,FALSE,FALSE,Comm,*,2130,2900,1902389000,1902389000,-71.12850736,42.30998672
2020,FALSE,TRUE,1-2FAM,t,2125,11600,1301021000,1301021000,-71.07265622,42.31621041
2020,FALSE,FALSE,1-3FAM,*,2119,750,1200346000,1200346000,-71.07821801,42.32328653
2014,FALSE,TRUE,1-2FAM,t,2131,250,1807250000,1807250000,-71.11162811,42.27331997
2018,FALSE,FALSE,1-2FAM,*,2131,2500,1804544000,1804544000,-71.13035452,42.28339922
2019,FALSE,FALSE,1-2FAM,t,2119,5486,1100419010,1100419010,-71.09471732,42.32250069
2014,TRUE,FALSE,1-2FAM,*,2119,240000,1100424000,1100424000,-71.09506292,42.32272827
2022,FALSE,FALSE,1-2FAM,t,2130,5500,1900139000,1900139000,-71.10645291,42.32049163
2013,FALSE,FALSE,1-2FAM,*,2130,800,1900098000,1900098000,-71.10688357,42.32063692
2012,FALSE,TRUE,1-2FAM,c,2135,12350,2205603000,2205603000,-71.16626868,42.34217966
2010,FALSE,FALSE,1-2FAM,*,2135,3969,2205614000,2205614000,-71.16791401,42.3426069
2012,FALSE,FALSE,1-2FAM,*,2124,14500,1701180000,1701180000,-71.06908023,42.29668581
2013,FALSE,FALSE,1-2FAM,*,2124,3000,1603332001,1603332001,-71.06105033,42.28644325
2019,TRUE,TRUE,1-2FAM,t,2135,500,2203435030,2203435030,-71.16741773,42.35516956
2018,FALSE,TRUE,1-2FAM,*,2126,825,1803260000,1803260000,-71.09754171,42.2804108
2017,FALSE,TRUE,1-2FAM,t,2119,14000,1201794000,1201794000,-71.0877368,42.31880311
2014,FALSE,TRUE,1-2FAM,*,2130,3000,1902385050,1902385050,-71.12797933,42.31098833
2014,FALSE,FALSE,Multi,*,2130,300,1102694000,1102694000,-71.10528979,42.30224402
2012,FALSE,FALSE,Comm,b,2130,4000,1102702003,1102702003,-71.10686766,42.30147239
2016,FALSE,TRUE,1-2FAM,t,2131,1000,1904238020,1904238020,-71.11782036,42.28757844
2011,FALSE,FALSE,1-2FAM,*,2124,7550,1605115000,1605115000,-71.05707364,42.28180566
2022,FALSE,TRUE,1-2FAM,*,2124,47000,1605007000,1605007000,-71.0609412,42.27762924
2021,FALSE,TRUE,1-3FAM,c,2135,10500,2200592000,2200592000,-71.14524389,42.36102377
2020,FALSE,FALSE,1-2FAM,*,2119,3300,1101130000,1101130000,-71.10027075,42.31908295
2019,FALSE,FALSE,1-2FAM,*,2131,1500,1904329000,1904329000,-71.11595257,42.28830702
2022,FALSE,FALSE,1-2FAM,*,2131,400,1904246000,1904246000,-71.11813229,42.28791731
2022,FALSE,TRUE,1-2FAM,t,2130,11000,1900134000,1900134000,-71.10690027,42.32101897
2019,FALSE,FALSE,1-2FAM,*,2130,600,1900133000,1900133000,-71.10702331,42.32110965
2019,FALSE,TRUE,1-3FAM,c,2125,12700,1301933000,1301933000,-71.05863461,42.31913301
2015,FALSE,TRUE,1-3FAM,*,2125,6800,1302015000,1302015000,-71.05707806,42.31702635
2013,FALSE,TRUE,1-3FAM,*,2125,1500,1302017000,1302017000,-71.0569261,42.31695908
2014,FALSE,TRUE,1-2FAM,*,2131,9000,2000106000,2000106000,-71.13096595,42.28534287
2019,FALSE,TRUE,1-2FAM,t,2130,150000,1102695000,1102695000,-71.10544439,42.30215957
2010,FALSE,FALSE,1-7FAM,*,2130,1,1102458000,1102458000,-71.10107196,42.31062322
2015,TRUE,FALSE,1-2FAM,*,2130,475000,1902512010,1902512010,-71.12758952,42.3054504
2016,FALSE,FALSE,Comm,*,2134,18450,2200101001,2200101001,-71.11884338,42.35987247
2018,FALSE,FALSE,1-2FAM,*,2125,4900,1300266000,1300266000,-71.07443525,42.31838028
2019,FALSE,TRUE,1-3FAM,*,2125,2400,1300265000,1300265000,-71.07428427,42.31846457
2014,FALSE,TRUE,1-3FAM,*,2125,3500,1300278000,1300278000,-71.07513204,42.31909038
2020,FALSE,FALSE,1-2FAM,*,2131,4000,1807238000,1807238000,-71.11077852,42.27478531
2022,FALSE,FALSE,1-2FAM,*,2131,300,1807240020,1807240020,-71.11102882,42.27435715
2019,FALSE,FALSE,Multi,c,2130,2500,1102368000,1102368000,-71.10030808,42.31221817
2010,FALSE,FALSE,1-7FAM,c,2130,1500,1102681000,1102681000,-71.10700623,42.30335179
2015,FALSE,TRUE,1-3FAM,*,2130,20000,1103389000,1103389000,-71.11844381,42.30455066
2021,FALSE,FALSE,1-2FAM,*,2119,18000,1101916000,1101916000,-71.09153625,42.31927451
2021,FALSE,TRUE,Multi,c,2125,4000,1502565000,1502565000,-71.05891875,42.31064293
2010,FALSE,TRUE,1Unit,t,2125,470,1301597000,1301597000,-71.05986125,42.31196571
2022,FALSE,FALSE,Comm,t,2131,500,2000359000,2000359000,-71.1318506,42.28330986
2010,FALSE,FALSE,1-2FAM,*,2130,429000,1102289000,1102289000,-71.10233336,42.31144431
2022,FALSE,TRUE,1-2FAM,*,2131,10780,1807239000,1807239000,-71.11086693,42.27463402
2017,FALSE,TRUE,1-2FAM,*,2131,6000,2000379000,2000379000,-71.13260486,42.28391652
2017,FALSE,TRUE,VacLd,c,2130,5000,1103779001,1103779001,-71.10779771,42.29931043
2012,FALSE,TRUE,1-7FAM,*,2119,7000,1200345000,1200345000,-71.07841689,42.32337241
2014,FALSE,TRUE,1-3FAM,*,2130,4000,1900617000,1900617000,-71.10718635,42.31543841
2022,FALSE,FALSE,1-3FAM,*,2130,1500,1103194000,1103194000,-71.11315429,42.3052507
2018,TRUE,FALSE,1-2FAM,t,2130,800000,1904721000,1904721000,-71.11434415,42.29649828
2019,FALSE,FALSE,1-2FAM,*,2135,1000,2204920000,2204920000,-71.15481628,42.34618257
2019,FALSE,FALSE,1-2FAM,*,2135,300,2200947000,2200947000,-71.14024968,42.3584115
2012,FALSE,TRUE,1-3FAM,c,2130,2000,1900131000,1900131000,-71.10728317,42.32130542
2022,FALSE,FALSE,1-3FAM,*,2121,40000,1402717000,1402717000,-71.08384264,42.29889766
2019,FALSE,FALSE,1-2FAM,*,2131,600,2004239000,2004239000,-71.14606981,42.291169
2022,FALSE,FALSE,1-2FAM,*,2136,6000,1811818000,1811818000,-71.13078942,42.25270726
2017,FALSE,TRUE,Comm,*,2134,2500,2201060000,2201060000,-71.13126276,42.36242203
2021,FALSE,FALSE,1-2FAM,*,2125,1300,1502109000,1502109000,-71.06809566,42.30634335
2021,FALSE,FALSE,1-2FAM,*,2135,300,2203168000,2203168000,-71.16503301,42.3562778
2018,FALSE,TRUE,1-4FAM,c,2135,800,2203911000,2203911000,-71.16389204,42.34990644
2021,FALSE,FALSE,Comm,*,2132,2500,2003964000,2003964000,-71.14978743,42.29490697
2019,FALSE,FALSE,VacLd,b,2119,670,1100433000,1100433000,-71.09469584,42.32265644
2018,FALSE,TRUE,1-2FAM,c,2119,53500,1100425000,1100425000,-71.09512916,42.32281636
2011,FALSE,TRUE,1-2FAM,*,2130,100,1900315000,1900315000,-71.10883995,42.31912087
2018,FALSE,FALSE,Other,c,2122,20000,1600214000,1600214000,-71.05035279,42.30107126
2018,FALSE,TRUE,1-2FAM,*,2131,10000,1904245000,1904245000,-71.11815167,42.28779074
2019,FALSE,TRUE,1-2FAM,*,2126,15000,1404110000,1404110000,-71.08964099,42.27985399
2016,FALSE,TRUE,1-3FAM,t,2130,385000,1002571000,1002571000,-71.10268181,42.32154888
2018,FALSE,FALSE,Comm,c,2125,20000,1302016000,1302016000,-71.05691178,42.31704838
2019,FALSE,TRUE,Comm,c,2122,3750,1602780000,1602780000,-71.0404543,42.28568512
2013,FALSE,FALSE,1-2FAM,*,2132,940,2007782000,2007782000,-71.16380041,42.28731943
2021,FALSE,FALSE,1-2FAM,*,2131,7500,2005640000,2005640000,-71.14146657,42.28691716
2021,FALSE,TRUE,1-2FAM,*,2132,600,2006390000,2006390000,-71.15452691,42.28739515
2016,FALSE,TRUE,1-2FAM,*,2130,6300,1103400000,1103400000,-71.11681663,42.30436073
2022,FALSE,FALSE,1-2FAM,t,2130,200,1103352000,1103352000,-71.11670345,42.30406405
2022,FALSE,TRUE,Multi,*,2130,9350,1103347010,1103347010,-71.11595298,42.30393976
2012,FALSE,FALSE,1-2FAM,*,2122,7500,1603917000,1603917000,-71.04805532,42.28714648
2022,FALSE,TRUE,1-2FAM,*,2132,3000,2006195000,2006195000,-71.15045107,42.29103281
2014,FALSE,FALSE,1-2FAM,*,2126,600,1802800000,1802800000,-71.10084683,42.27541879
2021,FALSE,FALSE,1-2FAM,*,2131,1500,1805501002,1805501002,-71.12934697,42.27710313
2015,FALSE,FALSE,1-2FAM,*,2121,150,1203288010,1203288010,-71.09126389,42.3156918
2017,FALSE,FALSE,1-7FAM,t,2125,1500,1301563000,1301563000,-71.05949493,42.31180551
2018,FALSE,TRUE,Multi,c,2130,850,1102369000,1102369000,-71.10067132,42.31235714
2021,FALSE,TRUE,1-3FAM,*,2130,800,1002696000,1002696000,-71.1051047,42.32061887
2013,FALSE,TRUE,3unit,c,2130,350000,1900658010,1900658010,-71.10780275,42.31665533
2013,FALSE,TRUE,1-3FAM,t,2124,400,1601539000,1601539000,-71.06512844,42.28805632
2018,FALSE,FALSE,1-3FAM,*,2124,12700,1601537000,1601537000,-71.06505936,42.2879074
2011,FALSE,FALSE,7More,c,2120,20000,1000360000,1000360000,-71.09836813,42.32731068
2019,FALSE,FALSE,1-2FAM,*,2119,5200,1200436000,1200436000,-71.07878519,42.3205162
2016,FALSE,TRUE,1-2FAM,*,2132,5000,2001816000,2001816000,-71.14816494,42.28213897
2022,FALSE,TRUE,1-2FAM,*,2132,2000,2001857000,2001857000,-71.14726103,42.28166752
2015,FALSE,FALSE,1-2FAM,*,2131,4550,2000513000,2000513000,-71.13747301,42.28125518
2022,FALSE,TRUE,Comm,*,2135,20000,2200581000,2200581000,-71.13828297,42.36356546
2015,FALSE,FALSE,1-2FAM,*,2132,2500,2008399000,2008399000,-71.16339546,42.28188141
2012,FALSE,TRUE,1-3FAM,c,2126,4000,1703782020,1703782020,-71.0737069,42.27193711
2019,FALSE,FALSE,Comm,c,2126,400,1704051000,1704051000,-71.0691203,42.27220838
2022,FALSE,FALSE,1-2FAM,*,2132,4500,2011593000,2011593000,-71.16040309,42.25779216
2019,FALSE,TRUE,1-2FAM,*,2132,1850,2007782001,2007782001,-71.16395642,42.28745297
2015,FALSE,TRUE,1-2FAM,*,2131,106000,1804519000,1804519000,-71.12917016,42.28441336
2020,FALSE,FALSE,1-3FAM,*,2131,3500,1804520000,1804520000,-71.12920526,42.28453216
2016,FALSE,FALSE,1-2FAM,*,2130,720,1900855000,1900855000,-71.11151226,42.31704154
2014,FALSE,TRUE,1-3FAM,t,2130,12000,1102943002,1102943002,-71.10580914,42.305156
2016,FALSE,TRUE,1-3FAM,*,2121,10000,1203131001,1203131001,-71.09150279,42.31322782
2017,FALSE,TRUE,1-4FAM,*,2130,300,1901463000,1901463000,-71.11814958,42.30821819
2013,FALSE,FALSE,1-2FAM,c,2125,1100,1302386000,1302386000,-71.04974067,42.31327754
2013,FALSE,FALSE,1-2FAM,t,2132,1500,2005670000,2005670000,-71.14592823,42.28753898
2016,FALSE,FALSE,Other,*,2124,2500,1704330000,1704330000,-71.06523204,42.28352459
2013,FALSE,FALSE,1-2FAM,*,2124,4500,1704332000,1704332000,-71.06559633,42.28313833
2021,FALSE,FALSE,1-3FAM,t,2124,14000,1704324000,1704324000,-71.06570273,42.28346262
2013,FALSE,TRUE,1-3FAM,*,2130,27700,1002534000,1002534000,-71.10673689,42.32138487
2013,FALSE,TRUE,1Unit,*,2132,1500,2001860000,2001860000,-71.14771405,42.28202512
2022,FALSE,FALSE,1-2FAM,*,2132,14800,2001823000,2001823000,-71.1469951,42.28218893
2022,FALSE,FALSE,1-2FAM,t,2131,5800,2001092000,2001092000,-71.13806112,42.28176233
2018,FALSE,TRUE,1-2FAM,*,2131,8000,2000873000,2000873000,-71.13796616,42.2809563
2016,FALSE,FALSE,VacLd,c,2131,8000,1807233000,1807233000,-71.11521768,42.27733995
2015,FALSE,FALSE,1-2FAM,*,2126,2000,1800547000,1800547000,-71.08921181,42.27464629
2015,FALSE,TRUE,1-2FAM,*,2131,300,1807251000,1807251000,-71.1117009,42.27319308
2017,FALSE,FALSE,1-2FAM,*,2131,1000,1807249000,1807249000,-71.1115552,42.27344672
2018,FALSE,TRUE,1-2FAM,*,2131,5694,1807247000,1807247000,-71.11140922,42.27370053
2012,FALSE,TRUE,1-2FAM,*,2119,14000,1100632000,1100632000,-71.09588861,42.32653858
2018,FALSE,TRUE,1-3FAM,*,2130,800,1102684000,1102684000,-71.106566,42.303106
2015,FALSE,FALSE,1-2FAM,*,2130,850,1103359000,1103359000,-71.11800391,42.30420973
2021,FALSE,FALSE,1-2FAM,*,2119,23300,1201793000,1201793000,-71.08755225,42.31875922
2021,FALSE,TRUE,1-2FAM,*,2119,5000,1200911000,1200911000,-71.08033341,42.31825789
2019,FALSE,FALSE,1-2FAM,*,2135,5000,2201982000,2201982000,-71.14674053,42.35068521
2014,TRUE,TRUE,1-3FAM,c,2135,600000,2201990000,2201990000,-71.14689492,42.35136857
2013,FALSE,TRUE,1-2FAM,*,2135,350,2201981000,2201981000,-71.1465195,42.35072277
2014,FALSE,TRUE,1-2FAM,*,2136,17900,1808145000,1808145000,-71.12030733,42.26095097
2021,TRUE,FALSE,1-2FAM,*,2132,7500,2009856010,2009856010,-71.16531004,42.27309172
2022,TRUE,TRUE,1-2FAM,*,2124,100000,1402967000,1402967000,-71.080818,42.28854299
2018,FALSE,FALSE,1-2FAM,*,2124,18650,1402968000,1402968000,-71.08071101,42.28834954
2014,FALSE,TRUE,1-2FAM,*,2130,14000,1103393000,1103393000,-71.11792095,42.30454465
2019,TRUE,TRUE,1-2FAM,t,2132,500,2008368000,2008368000,-71.16364612,42.28157473
2014,FALSE,FALSE,1-2FAM,t,2132,4700,2011699000,2011699000,-71.15931248,42.25893797
2016,FALSE,TRUE,Comm,c,2122,20000,1600542000,1600542000,-71.05550268,42.29810885
2020,FALSE,FALSE,Comm,c,2132,30,2010623000,2010623000,-71.17186342,42.27095051
2022,FALSE,FALSE,Multi,c,2119,5000,1200217000,1200217000,-71.08238735,42.32381236
2020,FALSE,TRUE,1-3FAM,*,2130,8000,1001731000,1001731000,-71.10932976,42.32477216
2017,FALSE,FALSE,1-3FAM,*,2124,1800,1700095000,1700095000,-71.07525845,42.29725955
2018,FALSE,TRUE,1-3FAM,*,2134,8000,2201763000,2201763000,-71.13844851,42.35480985
2020,FALSE,TRUE,1Unit,*,2130,8000,1002314000,1002314000,-71.10432723,42.32423799
2020,FALSE,TRUE,1-2FAM,*,2130,500,1001831000,1001831000,-71.10474954,42.3257291
2018,FALSE,TRUE,1-2FAM,*,2130,6500,1001836000,1001836000,-71.10473718,42.32520042
2022,FALSE,TRUE,Comm,t,2134,8000,2100896000,2100896000,-71.13209426,42.35141736
2019,FALSE,FALSE,Multi,*,2124,800,1703637010,1703637010,-71.06483655,42.27233725
2021,TRUE,TRUE,Comm,c,2120,20000,1001342000,1001342000,-71.10505395,42.3275894
2022,FALSE,FALSE,Comm,c,2124,1500,1604190000,1604190000,-71.04450446,42.28435575
2019,FALSE,TRUE,1-2FAM,*,2125,14500,1303293000,1303293000,-71.05558428,42.32028046
2013,FALSE,TRUE,1-2FAM,*,2130,6400,1902387000,1902387000,-71.12798956,42.31018409
2022,FALSE,FALSE,1-2FAM,o,2131,2400,1804562010,1804562010,-71.12977695,42.28342852
2022,FALSE,FALSE,Multi,c,2130,19270,1101406000,1101406000,-71.10266219,42.3166934
2011,FALSE,FALSE,1-2FAM,*,2130,11900,1900621020,1900621020,-71.10740964,42.31499417
2018,FALSE,FALSE,1-2FAM,*,2124,400,1700412000,1700412000,-71.07577943,42.29364773
2018,FALSE,FALSE,1-2FAM,*,2124,199,1704321000,1704321000,-71.06628337,42.28328467
2019,FALSE,FALSE,1Unit,*,2131,400,1805383000,1805383000,-71.12780297,42.27665751
2021,FALSE,FALSE,1-2FAM,*,2132,785,2004238011,2004238011,-71.14579342,42.29048704
2016,FALSE,FALSE,1-2FAM,*,2131,3000,2004239004,2004239004,-71.14531849,42.29060844
2017,FALSE,TRUE,1-3FAM,*,2122,420000,1602641000,1602641000,-71.04081258,42.29074622
2022,FALSE,TRUE,Comm,c,2135,1200,2200953000,2200953000,-71.13961876,42.35881692
2022,FALSE,TRUE,1-3FAM,*,2125,22000,1502124000,1502124000,-71.06853399,42.30652479
2021,FALSE,TRUE,1-3FAM,*,2119,8000,1100518000,1100518000,-71.09516248,42.32435905
2011,FALSE,FALSE,1-2FAM,*,2130,2000,1102535000,1102535000,-71.10646841,42.3100664
2016,FALSE,TRUE,Comm,c,2130,12000,1102535005,1102535005,-71.1061489,42.30993195
2022,FALSE,TRUE,1-3FAM,c,2125,6000,1302616000,1302616000,-71.05168587,42.31123057
