parcel_id,latitude,longitude,yearbuilt,usage,proptype,style,FULL_ADDRESS,STREET_NUMBER,FULL_STREET_NAME,MAILING_NEIGHBORHOOD,STREET_BODY,ZIP_CODE,Year,SalePrice
103052000,42.379246,-71.033693,1910,CONDOMINIUM,RCD,FREE-STANDNG,170 Lexington St,170,Lexington St,East Boston,Lexington,2128,2011,233500
103055000,42.379086,-71.034121,1880,2-FAM RES,R2F,CONVENTIONAL,158 Lexington St,158,Lexington St,East Boston,Lexington,2128,2015,410000
103063000,42.379069,-71.033894,2017,CONDOMINIUM,RCD,ROW-MIDDLE,142 Lexington St,142,Lexington St,East Boston,Lexington,2128,2019,415000
103091000,42.380444,-71.034224,1900,1-FAM RES,R1F,COLONIAL,87 White St,87,White St,East Boston,White,2128,2006,331000
103091000,42.380444,-71.034224,1900,1-FAM RES,R1F,COLONIAL,87 White St,87,White St,East Boston,White,2128,2010,231000
103092000,42.380442,-71.034091,1900,2-FAM RES,R2F,SEMI DETACHD,89 White St,89,White St,East Boston,White,2128,2006,430000
103092000,42.380442,-71.034091,1900,2-FAM RES,R2F,SEMI DETACHD,89 White St,89,White St,East Boston,White,2128,2008,240000
103094000,42.380519,-71.033544,1900,2-FAM RES,R2F,SEMI DETACHD,65 Putnam St,65,Putnam St,East Boston,Putnam,2128,2005,370000
103094000,42.380519,-71.033544,1900,2-FAM RES,R2F,SEMI DETACHD,65 Putnam St,65,Putnam St,East Boston,Putnam,2128,2011,213000
103101000,42.379925,-71.033943,1900,2-FAM RES,R2F,TWO FAMILY,154 Trenton St,154,Trenton St,East Boston,Trenton,2128,2020,700000
103110000,42.379714,-71.034511,1899,3-FAM RES,R3F,ROW-MIDDLE,136 Trenton St,136,Trenton St,East Boston,Trenton,2128,2005,486000
103111000,42.379667,-71.034638,1900,4-8 UNIT APT,APT,CONDO/APT,132 Trenton St,132,Trenton St,East Boston,Trenton,2128,2007,479000
103121000,42.379608,-71.034524,1900,CONDOMINIUM,RCD,ROW-MIDDLE,114 Trenton St,114,Trenton St,East Boston,Trenton,2128,2005,200000
103121000,42.379608,-71.034524,1900,CONDOMINIUM,RCD,ROW-MIDDLE,114 Trenton St,114,Trenton St,East Boston,Trenton,2128,2007,209500
103151000,42.380084,-71.032975,1899,4-8 UNIT APT,APT,CONDO/APT,163 Trenton St,163,Trenton St,East Boston,Trenton,2128,2006,590000
103151000,42.380084,-71.032975,1899,4-8 UNIT APT,APT,CONDO/APT,163 Trenton St,163,Trenton St,East Boston,Trenton,2128,2007,429000
103155000,42.380207,-71.032645,1900,3-FAM RES,R3F,CONVENTIONAL,171 Trenton St,171,Trenton St,East Boston,Trenton,2128,2016,670000
103157000,42.380269,-71.032481,1900,CONDOMINIUM,RCD,FREE-STANDNG,175 Trenton St,175,Trenton St,East Boston,Trenton,2128,2012,176650
103166000,42.380726,-71.031254,1900,3-FAM RES,R3F,ROW-END,207 Trenton St,207,Trenton St,East Boston,Trenton,2128,2002,300000
103166000,42.380726,-71.031254,1900,3-FAM RES,R3F,ROW-END,207 Trenton St,207,Trenton St,East Boston,Trenton,2128,2003,390000
103182000,42.380031,-71.031587,1899,3-FAM RES,R3F,ROW-END,230 Lexington St,230,Lexington St,East Boston,Lexington,2128,2012,317000
103195000,42.37985,-71.031801,1935,4-8 UNIT APT,APT,ROW-MIDDLE,200 Lexington St,200,Lexington St,East Boston,Lexington,2128,2002,345000
103195000,42.37985,-71.031801,1935,4-8 UNIT APT,APT,ROW-MIDDLE,200 Lexington St,200,Lexington St,East Boston,Lexington,2128,2004,450000
103199000,42.379835,-71.032879,1900,3-FAM RES,R3F,SEMI DETACHD,86 Putnam St,86,Putnam St,East Boston,Putnam,2128,2002,279000
103219000,42.380941,-71.033297,1910,3-FAM RES,R3F,DECKER,52 Putnam St,52,Putnam St,East Boston,Putnam,2128,2001,224900
103219000,42.380941,-71.033297,1910,3-FAM RES,R3F,DECKER,52 Putnam St,52,Putnam St,East Boston,Putnam,2128,2004,479900
103378020,42.381194,-71.033537,1910,1-FAM RES,R1F,SEMI DETACHD,47 Putnam St,47,Putnam St,East Boston,Putnam,2128,2001,148500
103382000,42.380618,-71.03382,1910,2-FAM RES,R2F,CONDO/APT,90 White St,90,White St,East Boston,White,2128,2014,306500
103423000,42.380569,-71.037946,1880,1-FAM RES,R1F,SEMI DETACHD,4 White Street Pl,4,White Street Pl,East Boston,White Street,2128,2018,625000
103427001,42.380639,-71.038714,1890,3-FAM RES,R3F,SEMI DETACHD,32 White St,32,White St,East Boston,White,2128,2002,407400
103616000,42.379315,-71.039225,1900,CONDOMINIUM,RCD,FREE-STANDNG,404 Meridian St,404,Meridian St,East Boston,Meridian,2128,2015,175100
103616000,42.379315,-71.039225,1900,CONDOMINIUM,RCD,FREE-STANDNG,404 Meridian St,404,Meridian St,East Boston,Meridian,2128,2016,217000
103616000,42.379315,-71.039225,1900,CONDOMINIUM,RCD,FREE-STANDNG,404 Meridian St,404,Meridian St,East Boston,Meridian,2128,2018,605000
103616000,42.379315,-71.039225,1900,CONDOMINIUM,RCD,FREE-STANDNG,404 Meridian St,404,Meridian St,East Boston,Meridian,2128,2021,299000
103617000,42.380122,-71.039364,2010,CONDOMINIUM,RCD,FREE-STANDNG,402 Meridian St,402,Meridian St,East Boston,Meridian,2128,2013,395000
103624000,42.378876,-71.039338,1890,3-FAM RES,R3F,SEMI DETACHD,370 Meridian St,370,Meridian St,East Boston,Meridian,2128,2011,350000
103649010,42.377857,-71.039312,1900,CONDOMINIUM,RCD,LOW-RISE,330 Meridian St,330,Meridian St,East Boston,Meridian,2128,2019,380000
103656000,42.377164,-71.039294,1988,CONDOMINIUM,RCD,LOW-RISE,304-310 Meridian St,304-310,Meridian St,East Boston,Meridian,2128,2018,275000
103753000,42.374373,-71.033424,1910,3-FAM RES,R3F,ROW-MIDDLE,253 Marion St,253,Marion St,East Boston,Marion,2128,2002,224500
103894010,42.370582,-71.035634,1920,CONDOMINIUM,RCD,MID-RISE,150 Orleans St,150,Orleans St,East Boston,Orleans,2128,2003,135000
103894010,42.370582,-71.035634,1920,CONDOMINIUM,RCD,MID-RISE,150 Orleans St,150,Orleans St,East Boston,Orleans,2128,2004,228166.6667
103894010,42.370582,-71.035634,1920,CONDOMINIUM,RCD,MID-RISE,150 Orleans St,150,Orleans St,East Boston,Orleans,2128,2005,293000
103894010,42.370582,-71.035634,1920,CONDOMINIUM,RCD,MID-RISE,150 Orleans St,150,Orleans St,East Boston,Orleans,2128,2006,525000
103894010,42.370582,-71.035634,1920,CONDOMINIUM,RCD,MID-RISE,150 Orleans St,150,Orleans St,East Boston,Orleans,2128,2020,640000
103952000,42.369265,-71.036701,1900,3-FAM RES,R3F,DECKER,190 Maverick St,190,Maverick St,East Boston,Maverick,2128,2002,330000
104002000,42.368921,-71.035914,1905,4-8 UNIT APT,APT,CONDO/APT,208 Maverick St,208,Maverick St,East Boston,Maverick,2128,2003,529000
104004000,42.370833,-71.033132,1899,CONDOMINIUM,RCD,LOW-RISE,72 Lubec St,72,Lubec St,East Boston,Lubec,2128,2000,94000
104004000,42.370833,-71.033132,1899,CONDOMINIUM,RCD,LOW-RISE,72 Lubec St,72,Lubec St,East Boston,Lubec,2128,2004,150000
104004000,42.370833,-71.033132,1899,CONDOMINIUM,RCD,LOW-RISE,72 Lubec St,72,Lubec St,East Boston,Lubec,2128,2018,400000
104007000,42.370708,-71.033285,1907,CONDOMINIUM,RCD,ROW-END,62 Lubec St,62,Lubec St,East Boston,Lubec,2128,2007,122500
104007000,42.370708,-71.033285,1907,CONDOMINIUM,RCD,ROW-END,62 Lubec St,62,Lubec St,East Boston,Lubec,2128,2020,312000
104027000,42.370597,-71.033093,1905,CONDOMINIUM,RCD,DECKER,63 Lubec St,63,Lubec St,East Boston,Lubec,2128,2006,195000
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2005,366349.8
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2006,319689.2857
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2007,315725.2222
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2009,325000
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2010,246500
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2011,409900
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2014,384500
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2015,439000
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2016,425000
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2017,485637
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2018,384334
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2020,712500
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2021,700000
104164010,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128,2022,407153
104300000,42.381097,-71.01378,1900,3-FAM RES,R3F,CONVENTIONAL,149 Coleridge St,149,Coleridge St,East Boston,Coleridge,2128,2015,575000
104379000,42.386529,-71.006693,1910,CONDOMINIUM,RCD,FREE-STANDNG,997-1003 Saratoga St,997-1003,Saratoga St,East Boston,Saratoga,2128,2022,342000
104396000,42.385312,-71.006261,1952,1-FAM RES,R1F,COLONIAL,21 Thurston St,21,Thurston St,East Boston,Thurston,2128,2017,550000
104421000,42.36436,-71.029559,1905,2-FAM RES,R2F,CONVENTIONAL,551 Sumner St,551,Sumner St,East Boston,Sumner,2128,2010,180000
104476000,42.366196,-71.037696,1900,3-FAM RES,R3F,ROW-MIDDLE,91 Marginal St,91,Marginal St,East Boston,Marginal,2128,2000,50000
104476000,42.366196,-71.037696,1900,3-FAM RES,R3F,ROW-MIDDLE,91 Marginal St,91,Marginal St,East Boston,Marginal,2128,2002,442500
104487000,42.367208,-71.038357,1899,CONDOMINIUM,RCD,ROW-MIDDLE,61 Webster St,61,Webster St,East Boston,Webster,2128,2018,399000
104493000,42.367026,-71.037942,1900,3-FAM RES,R3F,ROW-MIDDLE,73 Webster St,73,Webster St,East Boston,Webster,2128,2001,345000
104556000,42.365914,-71.035419,1900,CONDOMINIUM,RCD,SEMI DETACHD,149 Webster St,149,Webster St,East Boston,Webster,2128,2022,505000
104610000,42.365564,-71.034394,1899,CONDOMINIUM,RCD,ROW-MIDDLE,185 Webster St,185,Webster St,East Boston,Webster,2128,2012,230000
104621010,42.364938,-71.033197,1900,CONDOMINIUM,RCD,LOW-RISE,213 Webster St,213,Webster St,East Boston,Webster,2128,2002,96000
104640000,42.3648,-71.032484,1899,4-8 UNIT APT,APT,CONDO/APT,249 Webster St,249,Webster St,East Boston,Webster,2128,2002,425000
104640000,42.3648,-71.032484,1899,4-8 UNIT APT,APT,CONDO/APT,249 Webster St,249,Webster St,East Boston,Webster,2128,2003,50000
104642010,42.364667,-71.031708,1900,3-FAM RES,R3F,CONVENTIONAL,255 Webster St,255,Webster St,East Boston,Webster,2128,2022,1350000
104648000,42.364632,-71.031077,1900,CONDOMINIUM,RCD,DUPLEX,269 Webster St,269,Webster St,East Boston,Webster,2128,2003,8500
104663000,42.364464,-71.030032,1900,2-FAM RES,R2F,SEMI DETACHD,47 Jeffries St,47,Jeffries St,East Boston,Jeffries,2128,2002,190000
104667000,42.364096,-71.03111,1900,3-FAM RES,R3F,DECKER,300 Marginal St,300,Marginal St,East Boston,Marginal,2128,2017,999999
104671000,42.364105,-71.031251,0,RES DEV LAND,LND,FREE-STANDNG,288 Marginal St,288,Marginal St,East Boston,Marginal,2128,2017,728500
104671000,42.364105,-71.031251,0,RES DEV LAND,LND,FREE-STANDNG,288 Marginal St,288,Marginal St,East Boston,Marginal,2128,2019,799000
104705000,42.365179,-71.033271,1838,1-FAM RES,R1F,SEMI DETACHD,210 Webster St,210,Webster St,East Boston,Webster,2128,2019,1550000
104708000,42.365323,-71.033485,1885,CONDOMINIUM,RCD,FREE-STANDNG,1 Lamson St,1,Lamson St,East Boston,Lamson,2128,2009,373000
104714000,42.36522,-71.031544,1890,CONDOMINIUM,RCD,DECKER,463 Sumner St,463,Sumner St,East Boston,Sumner,2128,2010,238000
104736000,42.36589,-71.035128,1910,3-FAM RES,R3F,SEMI DETACHD,160 Webster St,160,Webster St,East Boston,Webster,2128,2022,1210000
104773000,42.36643,-71.034153,1900,3-FAM RES,R3F,SEMI DETACHD,381 Sumner St,381,Sumner St,East Boston,Sumner,2128,2005,460000
104774000,42.366353,-71.034215,1920,MXU RES+COM,REO,CONDO/APT,383-385 Sumner St,383-385,Sumner St,East Boston,Sumner,2128,2012,620000
104790000,42.366418,-71.036082,1880,2-FAM RES,R2F,CONDO/APT,130 Webster St,130,Webster St,East Boston,Webster,2128,2002,460000
104791000,42.36645,-71.036154,1910,CONDOMINIUM,RCD,LOW-RISE,128 Webster St,128,Webster St,East Boston,Webster,2128,2001,134000
104791000,42.36645,-71.036154,1910,CONDOMINIUM,RCD,LOW-RISE,128 Webster St,128,Webster St,East Boston,Webster,2128,2005,193000
104807000,42.366562,-71.035643,1910,1-FAM RES,R1F,SEMI DETACHD,12 Webster Ave,12,Webster Ave,East Boston,Webster,2128,2013,438000
104814000,42.366536,-71.03635,1910,CONDOMINIUM,RCD,DECKER,120 Webster St,120,Webster St,East Boston,Webster,2128,2012,175000
104817000,42.366698,-71.03672,1900,3-FAM RES,R3F,CONDO/APT,108-110 Webster St,108-110,Webster St,East Boston,Webster,2128,2008,380000
104837000,42.366975,-71.037589,2017,CONDOMINIUM,RCD,ROW-MIDDLE,62 Webster St,62,Webster St,East Boston,Webster,2128,2019,600000
104855000,42.36782,-71.038114,1920,3-FAM RES,R3F,SEMI DETACHD,45-47 Orleans St,45-47,Orleans St,East Boston,Orleans,2128,2013,400000
104860000,42.367855,-71.037647,1900,CONDOMINIUM,RCD,LOW-RISE,273 Sumner St,273,Sumner St,East Boston,Sumner,2128,2000,130000
104868000,42.367125,-71.035728,1899,MXU RES+COM,REO,RAISED CAPE,291 Sumner St,291,Sumner St,East Boston,Sumner,2128,2022,625000
104902000,42.367385,-71.036087,1910,2-FAM RES,R2F,SEMI DETACHD,324 Sumner St,324,Sumner St,East Boston,Sumner,2128,2019,656000
104914000,42.367808,-71.037058,1910,1-FAM RES,R1F,ROW-MIDDLE,290 Sumner St,290,Sumner St,East Boston,Sumner,2128,2015,460000
104923000,42.368043,-71.037599,1900,3-FAM RES,R3F,ROW-MIDDLE,272 Sumner St,272,Sumner St,East Boston,Sumner,2128,2013,337000
105004000,42.366319,-71.032652,1900,2-FAM RES,R2F,TWO FAMILY,2 Lamson Ct,2,Lamson Ct,East Boston,Lamson,2128,2022,676000
105018000,42.366583,-71.034262,1900,1-FAM RES,R1F,ROW-END,376 Sumner St,376,Sumner St,East Boston,Sumner,2128,2019,898000
105020000,42.36678,-71.034947,1900,CONDOMINIUM,RCD,ROW-END,370 Sumner St,370,Sumner St,East Boston,Sumner,2128,2016,521000
105021000,42.366739,-71.034615,1920,CONDOMINIUM,RCD,LOW-RISE,366-368 Sumner St,366-368,Sumner St,East Boston,Sumner,2128,2011,152500
105022000,42.366779,-71.034707,1865,CONDOMINIUM,RCD,ROW-MIDDLE,364 Sumner St,364,Sumner St,East Boston,Sumner,2128,2011,220000
105023000,42.366819,-71.034798,1900,1-FAM RES,R1F,ROW-END,362 Sumner St,362,Sumner St,East Boston,Sumner,2128,2022,1075000
105027000,42.36698,-71.035162,1900,3-FAM RES,R3F,SEMI DETACHD,352 Sumner St,352,Sumner St,East Boston,Sumner,2128,2011,620000
105056000,42.365994,-71.032025,1895,1-FAM RES,R1F,COLONIAL,3 Hooten Ct,3,Hooten Ct,East Boston,Hooten,2128,2014,352000
105115000,42.365533,-71.031801,1905,2-FAM RES,R2F,TWO FAMILY,466 Sumner St,466,Sumner St,East Boston,Sumner,2128,2004,377500
105115000,42.365533,-71.031801,1905,2-FAM RES,R2F,TWO FAMILY,466 Sumner St,466,Sumner St,East Boston,Sumner,2128,2005,419000
105119000,42.365852,-71.032572,1905,3-FAM RES,R3F,SEMI DETACHD,444 Sumner St,444,Sumner St,East Boston,Sumner,2128,2022,1600000
105121010,42.365274,-71.02939,2004,1-FAM RES,R1F,SEMI DETACHD,15 Jeffries St,15,Jeffries St,East Boston,Jeffries,2128,2003,346600
105121010,42.365274,-71.02939,2004,1-FAM RES,R1F,SEMI DETACHD,15 Jeffries St,15,Jeffries St,East Boston,Jeffries,2128,2005,425000
105153000,42.366166,-71.030059,1900,2-FAM RES,R2F,CONVENTIONAL,363 Maverick St,363,Maverick St,East Boston,Maverick,2128,2014,393000
105159000,42.365884,-71.029412,2015,1-FAM RES,R1F,CONVENTIONAL,379 Maverick St,379,Maverick St,East Boston,Maverick,2128,2013,150000
105162000,42.365709,-71.029008,1940,REST/BAR,COM,,389 Maverick St,389,Maverick St,East Boston,Maverick,2128,2001,65000
105198000,42.366646,-71.032261,1900,3-FAM RES,R3F,DECKER,35 Lamson St,35,Lamson St,East Boston,Lamson,2128,2008,200000
105200000,42.366808,-71.032137,1900,1-FAM RES,R1F,TWO FAMILY,41 Lamson St,41,Lamson St,East Boston,Lamson,2128,2003,340000
105207000,42.366931,-71.031825,1840,1-FAM RES,R1F,CONVENTIONAL,319 Maverick St,319,Maverick St,East Boston,Maverick,2128,2017,624750
105208000,42.366874,-71.03169,1900,3-FAM RES,R3F,DECKER,321 Maverick St,321,Maverick St,East Boston,Maverick,2128,2003,390000
105209000,42.366818,-71.031554,,1-FAM RES,R1F,,323 Maverick St,323,Maverick St,East Boston,Maverick,2128,2003,280000
105306000,42.368925,-71.037151,1900,3-FAM RES,R3F,SEMI DETACHD,87 Orleans St,87,Orleans St,East Boston,Orleans,2128,2008,240000
105316000,42.368637,-71.03574,1900,3-FAM RES,R3F,SEMI DETACHD,211 Maverick St,211,Maverick St,East Boston,Maverick,2128,2010,350000
105321000,42.368544,-71.035528,1900,3-FAM RES,R3F,DECKER,219 Maverick St,219,Maverick St,East Boston,Maverick,2128,2005,560000
105347002,42.369881,-71.038576,1920,1-FAM RES,R1F,ROW-END,149 Maverick St,149,Maverick St,East Boston,Maverick,2128,2021,760000
105398015,42.369043,-71.040363,1899,MXU RES+COM,REO,,191-201 Sumner St,191-201,Sumner St,East Boston,Sumner,2128,2020,1700000
105402010,42.370162,-71.042682,2004,CONDOMINIUM,RCD,MID-RISE,113 Sumner St,113,Sumner St,East Boston,Sumner,2128,2007,161371
105439000,42.373329,-71.039216,1920,4-8 UNIT APT,APT,ROW-END,126-128 London St,126-128,London St,East Boston,London,2128,2016,648000
105440050,42.373297,-71.039244,1910,CONDOMINIUM,RCD,ROW-MIDDLE,124 London St,124,London St,East Boston,London,2128,2006,175000
105448000,42.373046,-71.039469,1920,3-FAM RES,R3F,ROW-MIDDLE,108 London St,108,London St,East Boston,London,2128,2005,560000
105462000,42.373371,-71.039881,,AUTO REPAIR,COM,,151-153 Liverpool St,151-153,Liverpool St,East Boston,Liverpool,2128,2016,2260000
105479000,42.373235,-71.039009,1910,3-FAM RES,R3F,ROW-MIDDLE,101 London St,101,London St,East Boston,London,2128,2015,790000
105543000,42.372423,-71.040018,1900,3-FAM RES,R3F,ROW-MIDDLE,68 London St,68,London St,East Boston,London,2128,2004,438000
105551000,42.371604,-71.040505,1906,3-FAM RES,R3F,SEMI DETACHD,52 London St,52,London St,East Boston,London,2128,2005,450000
105552000,42.371668,-71.040596,1900,3-FAM RES,R3F,SEMI DETACHD,50 London St,50,London St,East Boston,London,2128,2006,456000
105552000,42.371668,-71.040596,1900,3-FAM RES,R3F,SEMI DETACHD,50 London St,50,London St,East Boston,London,2128,2009,250000
105563000,42.371706,-71.041178,1910,2-FAM RES,R2F,DECKER,71 Liverpool St,71,Liverpool St,East Boston,Liverpool,2128,2018,775000
105563000,42.371706,-71.041178,1910,2-FAM RES,R2F,DECKER,71 Liverpool St,71,Liverpool St,East Boston,Liverpool,2128,2019,1450000
105573000,42.372565,-71.040509,2004,RES UDV LAND,LND,CONVENTIONAL,105 Liverpool St,105,Liverpool St,East Boston,Liverpool,2128,2005,447000
105575000,42.372672,-71.040425,1905,MXU RES+COM,REO,RAISED CAPE,109 Liverpool St,109,Liverpool St,East Boston,Liverpool,2128,2021,1080000
105594000,42.371727,-71.041442,1900,2-FAM RES,R2F,ROW-END,56 Liverpool St,56,Liverpool St,East Boston,Liverpool,2128,2019,485000
105601000,42.371554,-71.042204,1899,2-FAM RES,R2F,ROW-MIDDLE,24 Maverick St,24,Maverick St,East Boston,Maverick,2128,2001,188000
105601000,42.371554,-71.042204,1899,2-FAM RES,R2F,ROW-MIDDLE,24 Maverick St,24,Maverick St,East Boston,Maverick,2128,2011,237500
105602000,42.371504,-71.041841,1930,MXU COM+RES,COM,RAISED CAPE,20-22 Maverick St,20-22,Maverick St,East Boston,Maverick,2128,2006,570000
105639000,42.369984,-71.040129,1900,2-FAM RES,R2F,SEMI DETACHD,22 Paris St,22,Paris St,East Boston,Paris,2128,2005,460000
105639000,42.369984,-71.040129,1900,2-FAM RES,R2F,SEMI DETACHD,22 Paris St,22,Paris St,East Boston,Paris,2128,2008,240000
105640000,42.369902,-71.040196,1900,1-FAM RES,R1F,SEMI DETACHD,20 Paris St,20,Paris St,East Boston,Paris,2128,2004,235000
105640000,42.369902,-71.040196,1900,1-FAM RES,R1F,SEMI DETACHD,20 Paris St,20,Paris St,East Boston,Paris,2128,2005,390000
105652020,42.369526,-71.040995,1920,3-FAM RES,R3F,ROW-MIDDLE,154 Sumner St,154,Sumner St,East Boston,Sumner,2128,2015,590000
105652020,42.369526,-71.040995,1920,3-FAM RES,R3F,ROW-MIDDLE,154 Sumner St,154,Sumner St,East Boston,Sumner,2128,2016,730000
105652020,42.369526,-71.040995,1920,3-FAM RES,R3F,ROW-MIDDLE,154 Sumner St,154,Sumner St,East Boston,Sumner,2128,2017,675000
105667000,42.370295,-71.039541,1920,MXU RES+COM,REO,RAISED CAPE,119-121 Maverick St,119-121,Maverick St,East Boston,Maverick,2128,2003,525000
105748000,42.372998,-71.036802,1910,3-FAM RES,R3F,ROW-END,135 Paris St,135,Paris St,East Boston,Paris,2128,2002,310000
105758000,42.37311,-71.036675,1910,2-FAM RES,R2F,SEMI DETACHD,143 Paris St,143,Paris St,East Boston,Paris,2128,2005,470000
105759000,42.373185,-71.036591,1910,3-FAM RES,R3F,DECKER,147-149 Paris St,147-149,Paris St,East Boston,Paris,2128,2013,430000
105851000,42.372804,-71.037339,1910,3-FAM RES,R3F,DECKER,110 Paris St,110,Paris St,East Boston,Paris,2128,2013,390000
105851000,42.372804,-71.037339,1910,3-FAM RES,R3F,DECKER,110 Paris St,110,Paris St,East Boston,Paris,2128,2014,700000
105854000,42.373116,-71.036826,2016,CONDOMINIUM,RCD,DECKER,104 Paris St,104,Paris St,East Boston,Paris,2128,2018,414250
105870000,42.373932,-71.038169,1910,CONDOMINIUM,RCD,ROW-END,131 London St,131,London St,East Boston,London,2128,2009,132000
105897000,42.373597,-71.038943,2003,CONDOMINIUM,RCD,ROW-END,137-141 Meridian St,137-141,Meridian St,East Boston,Meridian,2128,2018,449000
105899000,42.373914,-71.038949,1920,MXU COM+RES,COM,CONDO/APT,147-149 Meridian St,147-149,Meridian St,East Boston,Meridian,2128,2014,900000
105900000,42.374041,-71.038951,2017,MXU RES+COM,REO,RAISED CAPE,151-153 Meridian St,151-153,Meridian St,East Boston,Meridian,2128,2001,405000
105931000,42.376489,-71.039153,1880,CONDOMINIUM,RCD,ROW-MIDDLE,294 Meridian St,294,Meridian St,East Boston,Meridian,2128,2008,160000
